"year_day","created_by_id","premise_id","apartment_id","category_id","priority","performer_id","due_date_hours","assigned_hours","completed_hours"
71,71469,9841,614240,11173,3,8111,72,0,6125
71,72158,9679,622391,11150,3,2418,72,0,6125
71,71469,9838,614466,11173,3,8111,72,0,6133
71,72158,9665,623958,11149,3,2418,72,0,6129
71,72158,9868,623037,16680,1,8645,,0,6126
71,72158,83998,621467,11162,3,8645,72,0,6133
71,72158,9883,621467,11162,3,8645,72,0,6133
71,72158,61584,2618072,16680,1,8111,,17,1722
71,71469,9908,615730,18144,1,8111,,0,6126
71,71469,9830,615169,11162,3,8111,72,0,5273
71,71469,9904,616611,11174,3,2462,72,0,6127
71,71469,9643,615397,11170,3,8111,72,0,6133
71,72158,40033,2342860,11174,3,8645,72,0,6127
71,71469,40034,1264232,11162,3,8111,72,0,3817
71,79096,9824,615546,11174,3,2462,72,0,6142
71,71469,9820,615622,11172,3,8111,72,0,72
71,71469,40035,1264402,11170,3,8111,72,0,6128
71,71469,9905,616208,11174,,2462,,1,6133
71,72158,9350,625747,11189,1,2434,72,0,16
71,72158,9849,621244,11173,3,8645,72,0,6128
71,71469,9841,614252,18144,1,8111,,0,6128
71,71469,9911,615815,11150,3,2463,72,0,6129
71,78590,9907,614603,11173,3,8111,72,0,6130
71,46939,9344,624827,12216,3,2442,,0,24
71,72158,9754,618616,11174,3,2463,72,0,4897
71,71469,9904,616633,11173,3,8111,72,164,6128
71,22000,9841,,11190,1,8111,72,12,2344
71,71469,9805,616439,11172,3,8111,72,0,5714
71,72158,9324,625442,11172,1,2442,,0,51
71,71469,9790,2634332,11173,3,8111,72,0,6129
71,72158,9309,628261,18944,1,2441,,0,177
71,72158,9880,621175,11174,,8645,,0,6129
71,46999,9752,,,,2463,,0,4414
71,71469,9804,616522,18144,1,8111,,0,6131
71,71469,9727,620482,11170,3,2421,72,0,5045
71,72158,9754,618599,11185,1,2463,72,0,4405
71,71469,9737,2224166,11172,3,2421,72,0,5050
71,22000,9785,617216,11144,1,8111,72,260,3817
72,46935,9665,623945,11150,3,2418,72,0,6102
72,72159,60704,2594349,11161,3,2462,72,0,6105
72,46935,9679,622402,11190,1,8645,72,0,6098
72,72159,9824,615546,11174,3,2462,72,0,6104
72,46935,9679,622402,11170,3,8645,72,0,1
72,72158,9327,627502,11174,3,2442,72,0,68
72,72159,9684,617595,11170,3,8111,72,0,1370
72,,60704,2594470,17658,1,8111,,0,0
72,72159,9907,614658,11154,3,8111,72,0,6104
72,72159,9823,615558,11173,3,8111,72,0,1877
72,46935,9856,622148,11150,3,2418,72,0,6105
72,46935,9878,621076,11172,3,8645,72,0,6102
72,46935,9866,622454,11173,3,8645,72,0,6103
72,72158,9327,626587,17660,3,2442,,0,46
72,72159,9843,728172,18944,1,8111,,0,2683
72,72158,9327,624747,11173,3,2442,72,0,22
72,72159,9790,617084,11173,3,8111,72,0,2093
72,72158,9319,626203,11189,1,2442,72,0,6
72,72158,9340,628556,11173,2,2434,72,0,2
72,,9684,617596,11170,,8111,,3,1370
72,72159,9822,615605,11162,3,8111,72,0,6106
72,72159,9907,614607,11173,3,8111,72,0,0
72,72158,9261,626275,11172,3,2434,72,0,4
72,,9684,617424,17651,1,8111,,7,1361
72,72159,9739,619577,11149,3,2463,4390,0,5682
72,72159,9907,614670,11154,3,8111,72,0,0
72,72158,9233,628250,11169,3,2434,72,0,0
72,46935,9872,622915,11174,3,8645,72,0,6103
72,46935,9645,621917,11152,3,8645,72,0,6102
72,72159,9813,615758,11162,3,8111,72,0,6103
72,46935,83998,621548,11174,3,8645,72,0,6102
72,46935,9859,622086,11174,3,8645,72,0,6097
72,72159,9683,666341,11174,3,8524,72,1432,4517
72,46935,83513,622086,11174,3,8645,72,0,6097
72,46935,83998,621570,11170,3,8645,72,0,13
72,46935,61573,2617863,11152,3,8111,72,0,3739
72,72159,9808,616032,11172,3,8111,72,0,1
72,46935,9866,622491,11170,3,8645,72,0,18
72,72159,9683,666407,11191,3,10100,,6660,7146
72,46935,9766,618135,11189,1,2463,72,0,4277
72,46935,9872,622915,18144,1,8645,,0,6103
72,46935,9854,624145,11174,3,8645,72,0,6107
72,72159,9907,614625,11172,3,8111,72,0,6107
72,,9902,616296,11144,,2463,,2,197
72,72159,9643,615384,11170,3,8111,72,0,6097
72,72159,9683,666341,18144,1,8524,,3913,4059
72,46935,9750,619120,11150,3,2463,72,0,4874
72,72159,60704,2594349,11162,1,8111,,0,4933
72,46935,9883,621548,11174,3,8645,72,0,6102
72,46935,9657,623476,11174,3,8645,72,0,6109
72,72159,9739,619577,11185,1,2421,72,0,5026
72,72159,9734,619979,11173,3,2421,72,0,5028
72,72159,9697,620876,11170,3,2421,72,0,5019
72,46935,9883,621570,11170,3,8645,72,0,13
72,,9684,617735,17652,1,8111,,8,1362
72,72159,9840,614355,17751,3,8111,,0,6104
72,46935,9879,621140,11189,1,8645,72,0,6100
72,46935,9854,624170,11168,1,8645,72,0,6109
72,,9684,617735,17651,1,8111,,8,1362
72,72159,9808,616032,11149,3,2463,72,0,26
72,72158,9344,624827,11170,3,2442,72,0,3
72,46935,9851,1633754,18944,1,8645,,0,6103
72,46935,9879,2258450,11194,3,2418,72,0,6104
72,46935,9750,619062,11189,1,2463,72,0,4379
72,72159,9840,614355,18144,1,8111,,0,6104
72,72158,9261,626275,18944,1,2441,,0,43
72,46939,9341,628936,12216,3,2441,,0,153
72,72159,9782,617301,11149,3,2463,72,0,6104
72,72159,9684,617705,11170,3,8111,72,0,6097
72,72159,9782,617301,11172,3,8111,72,0,6104
72,72159,9684,617666,17751,3,8111,,0,6102
72,46935,9757,618453,11173,3,2463,72,0,4384
72,78590,9809,615870,17660,3,8111,,0,5246
72,72158,75259,3272715,11173,3,2434,72,0,12
72,79656,9351,624979,11167,1,2434,72,0,12
73,79656,9225,624858,11149,3,2441,72,0,17
73,51538,9684,617420,11170,3,8111,72,0,1
73,51538,9784,617291,11149,3,2463,72,0,6081
73,51538,9810,,18944,1,8111,,0,6081
73,22000,9679,622401,11173,1,8645,72,1,6084
73,,9684,617556,11170,,8111,,0,6085
73,63551,9859,622039,16493,1,8645,,0,6084
73,63551,83513,622039,16493,1,8645,,0,6084
73,63551,9859,622039,11173,3,8645,72,0,6084
73,63551,83513,622039,11173,3,8645,72,0,6084
73,78590,9838,614476,17660,3,8111,,0,6085
73,63551,83998,621537,11174,,8645,,0,6085
73,63551,9883,621537,11174,,8645,,0,6085
73,51538,9734,619977,11152,3,2463,72,0,4994
73,63551,9766,618106,11173,3,2463,72,0,4364
73,51538,9707,620754,11162,3,2421,72,0,5000
73,72159,9742,619390,11172,3,2421,72,0,5006
73,51538,9734,620022,11152,,2463,,0,4994
73,78590,9907,614569,11162,3,8111,72,32,6084
73,63551,9883,621527,11174,,8645,,0,6081
73,63551,83998,621527,11174,,8645,,0,6081
73,63551,9883,621437,11174,3,8645,72,0,6076
73,63551,83998,621437,11174,3,8645,72,0,6076
73,63551,9849,621348,11173,,8645,,0,6074
73,,9683,666331,17659,1,2463,,0,4501
73,51538,9804,616490,11173,3,8111,72,0,0
73,51538,9843,728172,18144,3,8524,72,0,4498
73,63551,9849,621268,11173,3,8645,72,0,6079
73,,9684,617678,17651,1,8111,,7,7
73,63551,61580,2617934,16680,1,8111,,0,5
73,,9684,617547,11170,,8111,,0,1
73,79656,9334,626662,11162,3,2442,72,0,6
73,51538,9843,767759,11173,3,8524,72,0,4488
73,63551,9653,623150,11174,3,8645,72,0,6079
73,51538,9684,617576,11162,3,8111,72,17,21
73,51538,9836,614514,16680,1,2462,,0,6008
73,63551,61582,2618044,18944,,8111,,0,2303
73,51538,9784,617291,17908,3,2463,,0,4852
73,63551,61583,2616396,11174,3,8524,72,11,4130
73,51538,9734,619977,11174,3,2463,72,0,4846
73,79656,9312,627164,11172,3,2434,72,0,11
73,51538,9785,617262,11161,3,2461,72,0,6079
73,79656,9319,626329,11174,3,2442,72,0,3
73,79656,9337,624804,11172,3,2442,72,0,19
73,51538,72148,2998854,11162,3,8111,72,0,6081
73,,9684,617424,17651,1,8111,,0,1
73,51538,9805,616404,11172,3,8111,72,0,2306
73,63551,9883,621537,11174,,8645,,0,6085
73,63551,83998,621537,11174,,8645,,0,6085
73,63551,9760,618384,11173,3,2463,72,0,1
73,51538,9902,616317,11149,3,2463,72,0,173
73,51538,9911,615832,17751,3,8111,,0,6081
73,79656,9324,625442,11194,3,2441,72,0,21
73,,9684,617540,17651,1,8111,,0,0
73,63551,9771,617860,11162,3,2463,72,0,13
73,63551,9863,623661,11161,3,8645,72,0,26
73,51538,9825,615434,11170,3,8111,72,0,6085
73,51538,9907,614619,16680,1,8111,,0,6007
73,63551,9883,621577,11174,,8645,,0,0
73,63551,83998,621577,11174,,8645,,0,0
73,51538,9907,614593,18144,1,8111,,0,1
73,,9684,617734,17651,1,8111,,1,1
73,51538,9684,617723,11170,,8111,,0,1
73,,9684,617556,11170,,8111,,1,2
74,79656,9195,627979,11169,3,2434,72,0,7
74,72158,9873,622950,16680,1,8645,,0,6058
74,79656,9311,624813,11172,3,2442,72,0,4
74,72158,61559,2617672,17751,3,8111,,0,4113
74,72158,9664,623907,11149,3,2418,72,0,6058
74,79096,9643,615355,11173,3,8111,72,0,1830
74,78590,9802,,17660,3,8111,,0,3872
74,79656,9341,627495,11169,3,2434,72,0,23
74,72158,9670,624128,11187,1,8645,2,0,6058
74,72158,9853,695462,11149,3,2418,72,0,6058
74,79096,9713,620646,11174,3,2951,72,280,3189
74,72158,9258,628518,11167,1,2434,72,0,14
74,72158,9665,623933,11174,1,8645,72,0,11
74,72158,9766,617941,11189,1,2463,72,29,4333
74,79096,9684,617449,11174,3,2461,72,0,6058
74,72158,83998,621507,11174,1,8645,72,0,6048
74,79656,9230,627466,11162,3,2434,72,0,32
74,72158,9757,618446,11173,3,2463,72,0,4342
74,79096,9804,616554,18944,1,8111,,0,6062
74,79656,9342,625369,11173,3,2442,72,0,17
74,79096,9643,615354,11172,3,8111,72,0,6048
74,72158,9863,623656,11169,3,8645,72,0,64
74,72158,9883,621573,11146,1,8645,72,0,6062
74,79656,9232,624886,11175,3,2434,72,0,23
74,72158,83998,621573,11146,1,8645,72,0,6062
74,,9822,615571,17657,1,8111,,0,6062
74,79656,9312,627164,11149,3,2441,72,0,0
74,79096,9782,617310,11161,3,2461,72,0,6061
74,72158,9766,617960,11185,1,2463,72,0,4330
74,72158,9906,2610627,11150,3,2463,72,0,4822
74,79096,9844,694937,11172,3,8111,72,0,6060
74,79096,9904,616627,11174,3,2461,72,0,6056
74,72158,9898,618927,11189,1,2463,72,0,4332
74,72158,9891,622033,11162,3,8645,72,0,101
74,79656,9267,627144,11149,3,2441,72,0,43
74,72158,9863,3301308,11190,1,8645,72,0,6060
74,79656,9263,628723,11149,3,2441,72,0,71
74,79656,9259,624542,11162,3,2442,72,0,27
74,22000,9841,614268,11144,1,8111,72,0,2273
74,79096,9832,615012,11169,3,8111,72,0,3745
74,79656,9241,627538,11161,3,2442,72,0,18
74,79656,9208,627500,11162,3,2442,72,0,8
74,79656,9351,627757,11174,3,2442,72,0,19
74,79096,9794,616939,11149,3,2463,72,0,119
74,72158,9658,623710,11170,1,8645,72,0,6056
74,79096,9822,615599,11149,3,2463,72,0,811
74,79096,61590,2613291,11149,3,2463,72,0,4474
74,79656,9351,626215,11174,3,2442,72,0,18
74,79656,9342,625369,11173,3,2442,72,0,2
74,72158,9650,622826,11172,1,8645,72,0,47
74,72158,9653,623169,17908,3,2418,,0,6057
74,63551,9223,735184,18144,1,2434,,0,55
74,79096,9822,615599,11174,3,2461,72,0,6053
74,,9684,617420,17657,1,8111,,2,6050
74,,9684,617420,17657,1,8111,,2,6050
74,79096,9843,767787,11173,3,8524,72,0,0
74,72158,9883,621507,11174,1,8645,72,0,6048
74,79096,9838,614465,11150,3,2463,72,19,4829
75,46935,9856,,18944,1,8645,,0,6030
75,46935,9342,625369,11173,3,2442,72,0,59
75,,9684,617556,11144,,8111,,0,5960
75,71469,9790,617111,11190,1,8111,72,0,4861
75,46935,9650,622830,11149,3,2418,72,0,6037
75,46935,9766,617995,11190,1,2463,72,0,4307
75,72158,9293,628259,18944,1,2441,,0,71
75,72158,9293,626827,18144,1,2441,,1,437
75,46935,9858,2439102,11186,1,8645,72,0,6033
75,71469,9808,615943,11172,,8111,,0,5967
75,,9682,666258,17651,1,8111,,4,6034
75,46935,9225,626461,11174,3,2442,70,0,59
75,46935,9877,621043,11149,3,2418,72,0,6030
75,46935,9679,622370,17908,3,2418,,0,6034
75,71469,9832,615009,11172,3,8111,72,0,6036
75,79096,9735,619892,11175,3,2421,72,0,4957
75,46935,9879,621140,11189,1,8645,72,0,6030
75,71469,9682,666254,11190,1,8111,72,0,6037
75,71469,9682,666266,11162,3,8111,72,0,6035
75,72158,9337,628808,11149,3,2441,72,0,75
75,71469,9908,615730,11173,3,8111,72,0,1
75,72158,9332,624360,11174,3,2442,72,0,73
75,72158,9305,624749,11173,3,2442,72,0,1
75,46935,9766,617964,12448,3,2463,,0,0
75,71469,9841,614288,11172,3,8111,72,0,6038
75,71469,9734,619975,11170,3,2421,72,0,4955
75,46935,9858,2439102,11161,3,8645,72,0,6033
75,46935,9854,624144,11174,3,8645,72,0,6029
75,46935,9883,621548,11174,3,8645,72,0,6035
75,46935,9345,626190,18944,1,2441,,0,94
75,46935,83998,621548,11174,3,8645,72,0,6035
75,71469,9902,616289,11174,3,2462,72,0,6029
75,71469,9826,615291,11173,3,8111,72,0,6031
75,,9682,666258,17650,1,8111,,4,70
75,71469,9845,616160,11174,3,2462,72,0,6032
75,71469,9828,615229,11173,3,8111,72,0,6034
75,73075,9329,,17751,3,2442,245,0,92
75,46935,9679,622370,11150,3,2418,72,0,6034
75,71469,9814,615669,11162,3,8111,72,0,3851
75,22000,9735,619892,11190,1,8111,72,5,4955
75,46935,9866,846181,11167,3,8645,72,0,6033
75,46935,9757,618418,11189,1,2463,72,0,4307
76,63551,9863,623656,18144,1,8994,,0,6002
76,72159,9729,620344,18944,1,8111,,2,5892
76,63551,9763,618196,11172,3,2463,72,0,4291
76,72159,9825,615454,11170,3,8111,72,0,6006
76,63551,9766,618029,11173,3,2463,72,0,4284
76,72159,9825,615408,11170,3,8111,72,0,6008
76,72159,9825,615439,11170,3,8111,72,0,6012
76,72158,9341,628718,11146,1,2434,72,0,1
76,72158,9258,626150,11189,1,2434,72,0,5
76,72159,9824,615523,18944,1,8111,,0,0
76,46935,9344,624351,11173,3,2442,72,0,50
76,63551,9766,617968,11170,3,2463,72,0,6
76,72158,9293,627179,18944,1,2441,,0,33
76,46935,9344,625021,11189,1,2442,72,0,49
76,63551,9258,626161,11169,3,2434,72,0,10
76,72159,9728,620383,18944,1,2463,,115,4774
76,72159,9803,616758,11170,3,8111,72,0,6012
76,72158,9304,626767,11189,1,2442,72,0,45
76,46935,9764,618155,11189,1,2463,72,0,2
76,63551,9849,621343,11174,,8994,,0,6
76,72158,9344,625021,11173,3,2442,72,0,40
76,72158,9344,624633,18944,1,2441,,0,23
76,72159,9785,617194,11172,3,8111,72,0,2252
76,72159,9682,666193,16680,1,9754,,5495,5929
76,63551,9670,624122,11172,3,8994,72,0,6012
76,72159,9843,767765,11190,1,8524,72,0,4419
76,72159,9785,617205,11172,3,8111,,0,6003
76,72159,9835,614715,18944,1,8111,,0,6006
76,72159,9803,616717,18944,1,8111,,0,6005
76,63551,61565,2617788,11170,3,8524,72,0,117
76,72158,9316,626768,11189,1,2442,72,0,117
76,72158,9343,626222,18944,1,2441,,0,25
76,72159,9785,617250,18144,1,8111,,0,6002
76,72159,9834,614777,11169,3,8524,72,14,4421
76,,9845,616182,18944,1,8111,,0,6004
76,72159,9643,615357,11170,3,8111,72,0,6013
76,,9845,616182,17659,1,2463,,0,6004
76,72159,9825,615434,11170,3,8111,72,0,6014
76,63551,9670,,17751,3,8994,,0,6005
76,72159,9824,615523,18944,1,8111,,0,6005
76,72159,9907,614607,11170,,8111,,0,6012
76,,9684,617735,17654,1,2462,,0,6005
76,72159,9902,616397,11173,3,8111,72,0,6006
76,63551,9871,622899,16680,,8994,,0,6005
76,63551,9807,616124,18944,,8111,,1,6007
76,72159,9832,615004,11172,3,8111,72,0,6008
76,63551,9893,622270,11194,3,2418,72,0,6007
76,,9809,615874,17659,1,2463,,1,6011
76,63551,9849,621268,11174,,8994,,0,6008
76,63551,9867,2647582,18944,,8994,,0,6008
76,63551,9650,622837,18944,,8994,,0,6001
76,63551,9885,621591,17751,,8994,,0,6004
76,63551,9872,622901,11172,,8994,,0,6004
76,72159,9824,615506,18944,1,8111,,0,140
76,72159,9774,617392,18944,1,8111,,0,139
76,72159,9907,614638,11174,3,2462,72,0,6003
76,72159,9830,615174,11172,3,8111,72,0,6003
77,63551,9267,627253,18144,1,2434,,0,35
77,,9684,617424,17651,1,8111,,0,1
77,72158,9881,621351,18144,1,8994,72,0,5990
77,72158,9766,618025,11149,3,2463,72,0,4753
77,51538,9643,615389,11169,,8111,,0,0
77,51538,9907,614607,11170,,8111,,0,5989
77,79656,9343,626285,18944,1,2441,,0,4
77,72158,83998,621548,11162,3,8994,72,0,5981
77,79656,9194,628364,11174,3,2442,72,0,182
77,72158,9652,,18944,1,8994,,0,8
77,72158,9766,617952,11185,1,2463,72,0,4264
77,51538,9813,615755,11152,3,8111,72,0,5980
77,72158,9906,2912308,11162,1,2463,72,0,50
77,72158,9883,621548,11162,3,8994,72,0,5981
77,22000,9863,623560,11190,1,8994,72,1,5980
77,79656,9313,627001,18944,1,2441,,0,42
77,79656,9331,625379,18944,1,2441,,0,17
77,79656,9190,627643,11172,3,2442,72,0,19
77,51538,9813,615755,11149,3,2463,72,0,738
77,72158,9661,623820,18944,1,8994,,0,5983
77,79656,9185,628867,11149,3,2441,72,0,148
77,72158,40033,3284469,18944,1,8994,,0,5988
77,72158,9667,624052,18944,1,8994,,0,5983
77,51538,9684,617723,11170,,8111,,0,1
77,72158,9863,623590,11169,3,8994,72,0,4487
77,22000,9662,623865,11168,1,8994,72,0,5982
77,72158,9863,623638,12212,3,8994,,0,0
77,51538,9805,616439,11172,3,8111,72,0,5579
77,,9684,617735,17651,1,8111,,0,1
77,72158,9231,628889,11189,1,2442,72,0,25
77,72158,61565,2617779,11185,1,8524,72,0,48
77,63551,9863,623552,18144,1,8994,,0,5999
77,79656,9283,626883,18944,3,2442,72,0,19
77,72158,61567,3273159,11190,1,8524,72,0,4037
77,72158,9667,624052,11149,3,2418,72,0,5983
77,72158,61562,2617728,11172,1,8524,72,0,4047
77,72158,9752,618742,11174,3,2463,72,0,4755
77,,9684,617556,11170,,8111,,0,1
77,,9684,617661,17651,1,8111,,0,1
77,51538,9806,616238,11170,,8111,,0,5989
77,79656,9194,625424,18944,1,2441,,0,23
77,72158,9649,622763,11173,1,8994,72,0,5979
77,79656,9313,626764,11173,3,2442,72,0,3
77,51538,9801,616776,11172,3,8111,72,0,3672
78,46935,9891,622032,17751,3,8994,,0,5952
78,46935,9866,622467,11162,3,8994,72,0,5959
78,,60704,2594441,17657,1,2463,,1,4734
78,79096,9808,616017,11172,3,8111,72,0,5961
78,46935,9676,624302,11174,3,8994,72,0,5959
78,79096,61590,2613291,11173,3,8524,72,0,4377
78,79096,9907,614606,11170,3,8111,72,0,5965
78,46935,9878,621076,11172,3,8994,72,0,5958
78,46935,9752,618778,11149,3,2463,72,0,4727
78,46935,9752,618790,11172,3,2463,72,0,4229
78,79656,9283,626347,18944,1,2441,,0,22
78,46935,9752,618739,16493,1,2463,,0,4238
78,46935,9757,618435,11174,3,2463,72,0,4730
78,79096,9709,620715,18944,1,2421,,0,4884
78,46935,83998,621436,11174,3,8994,72,0,5966
78,46935,9771,617841,11161,3,2463,72,0,4731
78,46935,9856,622123,17751,3,8994,,0,5955
78,79096,9907,614652,11152,3,8111,72,0,5962
78,46935,9883,621436,11174,3,8994,72,0,5966
78,46935,9766,617926,11189,1,2463,72,0,4234
78,46935,9856,622169,11172,3,8994,72,0,4
78,46935,9750,619012,11189,1,2463,72,0,4240
78,46935,9648,622724,11149,3,2418,72,0,5966
78,79096,9791,617061,11152,3,8111,72,0,29
78,46935,9880,621184,11149,3,2418,72,0,5957
78,79096,9798,616854,11149,3,2418,72,0,5962
78,79656,9329,626229,11149,3,2441,72,0,27
78,51538,9828,615243,17751,3,8111,72,0,73
78,79656,9324,625442,11149,3,2441,72,0,9
78,46935,9658,623677,11162,3,8994,72,0,5954
78,46935,9668,624061,11149,3,2418,72,0,5962
78,,60704,2594441,17659,1,2418,,0,5963
78,79656,75259,3272724,11149,3,2441,72,0,17
78,,40034,1264206,21535,2,8111,,7,5952
78,46935,9851,2290735,18944,1,8994,,0,5963
78,46935,9877,621043,11149,3,2418,72,0,5956
78,46935,61581,2617963,18944,1,8111,,0,3604
78,79096,9808,615951,11172,3,8111,72,0,5966
78,79656,9263,625649,11149,3,2441,72,0,4
78,79096,9825,615459,11172,3,8111,72,0,5965
78,79096,61557,3301896,11172,3,8111,72,0,398
78,79096,9834,614813,18944,1,8111,,4717,5093
78,79656,9320,625880,11174,3,2442,72,0,27
78,79096,9817,615646,11173,3,8111,72,0,3647
78,79656,9249,627333,18944,1,2441,,0,4
78,46935,9883,621532,18144,1,8994,,0,5955
78,79096,9804,616514,11172,3,8111,72,0,3
78,79096,9840,614410,11170,3,8111,72,0,5964
78,79656,9288,627782,11174,3,2442,72,0,8
78,79656,9319,624377,11191,3,2441,72,0,261
78,79656,9328,626685,11172,3,2442,72,0,19
78,46935,9866,622467,11190,1,8994,72,0,6
78,79096,9909,694464,11173,3,8111,72,0,2
78,79096,9808,615926,11174,3,2461,72,0,5965
78,46935,61586,2618099,18944,1,8111,,0,2185
78,46935,9873,622943,11149,3,2418,72,0,5958
78,79656,9320,625880,11152,3,2441,72,0,367
78,79656,9305,628760,11169,3,2442,72,0,22
78,79096,9805,616434,18944,1,8111,,0,5552
78,46935,9877,621043,11172,3,8994,72,0,5956
78,79096,9805,616434,11150,3,2463,72,0,4733
78,46935,83998,621532,18144,1,8994,,0,5955
78,79096,61557,2613598,11152,3,8111,72,0,5102
78,79656,9349,,18944,1,2441,,0,4
78,46935,61583,2618053,18944,1,8111,,0,2041
78,79656,9331,627301,11152,3,2441,72,1,79
78,46935,9752,618778,11194,3,2463,72,0,4238
78,46935,9858,876129,17751,3,8994,,0,5956
78,46935,9649,622742,16680,1,8994,,0,5963
78,46935,9889,621796,11190,1,8994,72,0,5961
78,79656,9341,626503,18944,1,2441,,0,7
78,79656,77099,,11172,3,2442,72,0,10
78,46935,9883,621444,18144,1,8994,,0,5961
78,46935,83998,621444,18144,1,8994,,0,5961
78,79656,9349,625704,11173,3,2442,72,0,12
78,22000,9883,621542,11190,1,8994,72,0,5961
78,79656,9292,624428,11174,3,2442,72,0,8
78,79656,9256,626971,11149,3,2441,72,0,20
78,22000,83998,621542,11190,1,8994,72,0,5961
78,79656,9309,627427,11172,3,2434,72,0,16
78,72158,9305,626825,11162,3,2442,72,0,11
78,46935,61581,,11172,3,8524,72,0,4021
78,46935,9292,628189,11149,3,2441,72,0,26
78,79656,9313,628795,18944,1,2441,,0,16
78,79096,61590,2613267,11170,3,8524,72,0,4373
78,79656,9301,625815,11162,3,2434,72,0,39
78,79096,9844,694866,11172,3,8111,72,0,0
79,63551,61585,2618074,11172,,8524,,0,3989
79,63551,9647,,18944,,8994,,0,5935
79,71469,9773,617404,11150,3,2463,72,0,4710
79,71469,60704,2594441,11149,3,2463,72,78,5942
79,46935,9889,621743,11174,3,8994,72,0,149
79,63551,40033,2359186,11149,,2418,,0,5937
79,71469,9897,617042,11189,1,8111,72,0,5933
79,71469,9908,615691,11167,1,8111,72,0,5943
79,63551,9310,624393,11174,3,2442,72,0,134
79,71469,9684,617718,11170,3,8111,72,0,5929
79,78590,9802,616771,11149,3,2463,72,0,5941
79,71469,9907,614657,18944,1,8111,,0,66
79,63551,9305,628461,11149,3,2441,72,0,28
79,71469,9809,615917,11162,3,8111,72,80,4767
79,63551,83513,622085,11149,1,2418,,0,5935
79,71469,9798,616850,11169,3,8111,72,0,5932
79,71469,9827,615248,11173,3,8111,72,0,5937
79,71469,9707,620758,18944,1,8111,,0,385
79,63551,9757,618426,11173,3,2463,72,0,4214
79,71469,9773,617406,11173,1,8111,,0,5936
79,63551,9290,627461,11173,,2442,,0,18
79,63551,9328,627623,17751,3,2441,,0,22
79,,9684,617424,17651,1,8111,,0,5929
79,63551,83513,622045,16680,1,8994,,0,138
79,71469,9728,620412,11161,3,2421,72,0,4860
79,71469,44020,2793570,11169,3,8524,72,0,4358
79,71469,44018,2180675,18944,1,8111,,0,4350
79,63551,9310,624393,11149,,2441,,0,12
79,63551,9653,623256,16493,,8994,,0,5942
79,71469,61590,2613255,11170,3,8524,72,0,4357
79,63551,9334,627585,11172,,2442,,0,5
79,63551,9343,626285,11173,,2442,,0,15
79,71469,9799,616803,11160,3,2463,72,0,4707
79,71469,9729,620326,18944,1,2421,,0,4849
79,63551,9859,622045,16680,1,8994,,0,138
79,63551,9654,623401,11162,3,8994,72,0,816
79,71469,9758,618407,11172,3,2463,72,0,361
79,63551,9344,627510,18944,,2441,,0,29
79,63551,9650,622825,11174,3,8994,72,0,5938
79,63551,9288,627595,11149,3,2441,72,0,1
79,71469,9798,616854,11149,3,2463,72,0,4710
79,,9684,617547,17651,1,8111,,0,5929
79,,9826,615299,17657,1,8111,,16,5935
79,63551,9297,,11149,3,2441,72,0,27
79,71469,9683,666351,11169,3,8524,72,0,4358
79,71469,72148,2998869,16680,1,8111,,51,5865
79,71469,9825,615428,17751,3,8111,,0,5935
79,63551,61565,,11170,3,8524,72,0,6
79,78590,9904,616628,11191,3,8111,,5313,5530
79,63551,9863,623604,11170,,8994,,0,5942
79,63551,9653,623255,11173,3,8994,72,0,5937
79,46935,9287,626630,11162,3,2442,72,0,4
79,71469,9801,,11149,3,2463,72,7,5943
79,71469,9828,615210,11173,3,8111,72,0,1707
79,63551,9880,621221,17908,,2418,,865,5942
79,63551,9313,627296,18944,,2441,,0,20
79,78590,9786,617164,11173,3,8111,72,0,5941
79,78590,40034,1264252,17652,1,8111,,0,3752
79,78590,9643,615378,16493,1,8111,,0,4766
79,71469,9732,620157,18944,1,2421,,0,4859
79,63551,9344,627394,11173,3,2442,72,0,66
79,63551,9305,626490,11169,3,2442,72,0,22
79,63551,9879,621140,11173,,8994,,0,5932
79,63551,61560,2617687,11149,,8111,,0,3575
79,71469,9742,619404,11162,3,2421,72,0,4859
79,63551,9859,622085,11149,1,2418,,0,5935
79,63551,61564,2617763,11149,,8111,,0,3577
79,78590,9904,616628,17908,3,8111,,0,4496
79,,9684,617556,11170,,8111,,0,5929
79,63551,9877,2272786,16680,1,8994,,0,5932
79,63551,9661,623807,18144,1,8994,,0,5939
79,71469,9684,617526,11170,3,8111,72,0,5931
79,63551,9258,626161,11172,3,2434,72,0,13
79,63551,9658,623682,11174,3,8994,72,0,858
79,63551,9658,623696,18144,1,8994,,0,5938
79,78590,9825,615454,17660,3,8111,,0,5935
79,63551,9294,624484,18944,1,2441,,0,24
79,71469,9798,616847,11173,3,8111,72,0,1
80,22000,9750,619177,11168,1,2463,72,0,0
80,72159,40034,1264247,11185,1,8111,72,0,5913
80,72159,9843,767795,11169,3,8524,72,0,4331
80,72159,9787,617148,11172,3,8111,72,0,2164
80,72158,9889,621764,11152,3,8994,72,0,120
80,22000,9824,2633853,11190,1,8111,72,2,5916
80,72159,9684,617462,18144,1,8111,,0,3586
80,72158,9866,2639538,11187,1,8994,2,0,5916
80,72159,60704,2594380,11174,3,2462,72,0,5917
80,72158,9313,625278,18944,1,2441,,0,5
80,72158,61559,2617670,11189,1,8524,72,0,24
